"promt","id"
"photo of misrori person  inspired by  David Burdeny, Ross Tran, Piotr Jabłoński, Anselm Kiefer, Ambrosius Benson, Damien Hirst Greg Rutkowski, lens flares effects, detailed illustration, beautiful bright colors, Kentaro Miura, vibrant high contrast, character concepts, Maciej Kuciara, Character design, colour bloom drone tech","378"
"photo of misrori person  inspired by  Zhang Kechun, Albrecht Anker, Richard Scarry, Hiroshi Nagai, John Martin, Jeff Wall, Rob Gonsalves, Albert Benois piercing green eyes, Sou Fujimoto, rendered in octane, gold on white, curated collection, Errolson Hugh, Fashion photo shoot, unreal engine 5, complex 3 d render, mini tornado stickers, slight smile, tribal panther make up, ingredients","379"
"photo of misrori person  inspired by  Bhupen Khakhar, Alois Arnegger, Ingrid Baars unreal engine —ar 16:9, warm colors, hyperrealism, graphic design, 3 d render beeple, ultra-detailed, Whimsical Art, simplistic, smooth landscape, foam bubble translucent, splashes of red","380"
"photo of misrori person  inspired by  Robert Crumb, Franz Sedlacek, Matti Suuronen, Sherree Valentine Daines Magic the gathering, turbulent sea, cinematic epic, award - winning photo, space mumford. gems, Game of Thrones, moleksandra shchaslyva, infographic","381"
"portrai photo of misrori person inspired by  Jon McCoy, Jeff Wall, Walter Langley, Alec Soth, Shaddy Safadi, Sydney Prior Hall, Peter Gric, Stephan Martiniere very inspirational, exoskeleton, Typography letter A, trending on artstation, colour bloom drone tech, monster character, Caspar David Friedrich, long light gold hair, infographic","382"
"photo of misrori person  inspired by  David Ligare, Ryohei Hase, Augustus Jansson, Michael Whelan precise correct anatomy, walking on the starlight, Breath of The Wild, movie concept art, rim lighting, eating space, concrete table, Rendered in Octane, overdetailed art, octane rendered, futuristic, arney freytag, generative design","383"
"photo of misrori person  inspired by  Kate Greenaway, Gwen John, Charles Angrand, Angus McKie detailed illustration, swirly bokeh, unreal engine —ar 16:9, thoughtful, tribal panther make up, piercing green eyes, by Makoto Shinkai, maison de verre, 3 5 mm camera","384"
"portrai photo of misrori person inspired by  Dean Cornwell, Kilian Eng, Jon Klassen, Gregory Crewdson, Virgil Finlay, Bhupen Khakhar, Diego Velázquez, Lee Quinones colour bloom drone tech, realistic skin texture, mike mignola, cottagecore!!, Greg rutkowski, d & d concept art, spiderweb structure, twisted house, Nausicaa Ghibli, cozy living room, octane rendered, photo realistic, path traced","385"
"portrai photo of misrori person inspired by  Berthe Morisot, Alex Alemany, Gaetano Pesce, Bastien Lecouffe-Deharme, Georg Karl Pfahler typography annotations, breathtaking landscape, key portrait realism, sharp Artem Demura, karol cinematic, A world of fire, ethereal lights, interior architecture, hyper realistic","386"
"portrai photo of misrori person inspired by  Frank Xavier Leyendecker, Judy Chicago, Abraham Pether, Carl Holsoe, Thomas Moran, Boris Groh, Milton Avery alien detailed, beautiful art landscape, cottagecore!!, ultra realistic, high character, werable tech, inside karol very epcot, looking away, chanel jewelry, cutest bored girl, photo - realistic, glitch art, highly detailed","387"
"photo of misrori person  inspired by  Peter De Seve, Lady Pink, Johann Wolfgang von Goethe, Glen Orbik, Ralph Steadman, Isaac Levitan, Konstantin Yuon, William Morris Character design, ultrasharp, moleksandra shchaslyva, key portrait realism, dramatic masterpiece, translucent skin, golden colour, cinematic composition, very oni spell, warm led lighting, full body shot, John J. Park, character design, blue robes","388"
"photo of misrori person  inspired by  Vladimir Kush, Affandi, Piet Hein Eek trending on artstation, rendered in vray, dramatic angle, james jean, beautiful bright colors, jon foster, complex 3 d render, by MC Escher, intricate artwork, radiant light, style by eddie mendoza, Nausicaa Ghibli, alien detailed, mindar mumford. helmet, in full frame","389"
"photo of misrori person  inspired by  Barkley L. Hendricks, Aaron Siskind, Jillian Tamaki, Agnes Lawrence Pelton, Yue Minjun, Klaus Janson male anime character, ultrarealistic, tomasz alen kopera, hyperpigmentation, ar 2:3 --uplight, octane rend, blood octane glitchcore, fashion study, background mountains, oni compound artwork, dynamic pose, Whimsical Art, Typography letter A, Yohji Yamamoto, Fashion photo shoot","390"
"photo of misrori person  inspired by  Grant Wood, Jimmy Lawlor, Katsushika Hokusai, Greg Girard, John Perceval, Louis Icart, Liu Ye, Gilbert Stuart trending in artstation, Sou Fujimoto, radiant light, 8 k post - production, and CloverWorks, interior design, mini tornado stickers, alien monster, heteromorphic, ancient scroll diagram","391"
"photo of misrori person  inspired by  Robert Rauschenberg, Ettore Sottsass, Alex Grey, Lynd Ward, Alfred Augustus Glendening, Jamie McKelvie, Norman Ackroyd Typography letter A, 8k --ar 3:1, Whimsical Art, tooth robot, beautiful art landscape, typography annotations, painterly concept art, ultrasharp, highly detailed","392"
"portrai photo of misrori person inspired by  Adonna Khare, Lawren Harris, Richard Doyle, Clive Madgwick reptile concept detail, marginalia, Ivan Aivazovsky, magazine shoot, futurescape, undeveloped, zdzisław art, Sharandula, ultra high detail","393"
"photo of misrori person  inspired by  Umberto Boccioni, Gerda Wegener, Irma Stern, Henri De Toulouse Lautrec, Clyde Caldwell, John Cassaday, Hale Woodruff raphael lacoste, glass mezzanine level, hyper detailed, intricate details, unreal engine render, undeveloped, mucosae membrane, annotations, photo realistic, subsurface scattering, Omnious intricate, ultrasharp, symmetrical, by android render, intricate giygas render","394"
"photo of misrori person  inspired by  David Choe, Peter Milligan, Josh Keyes, Guo Pei intricate artwork, trending on Artstation, by MC Escher, thoughtful, mid century modern, 68 year old man, unreal engine --ar 16:9, Concept Art, hyper render, high quality, colorful highlights, ultra-detailed, large window, wojtek fus","395"
"portrai photo of misrori person inspired by  Eric Wallis, Gustave Van de Woestijne, Cory Loftis, Marjane Satrapi, Vhils, William Steig, Ken Sugimori insanely detailed, tall building, extremely detailed, trending on ArtStation, dynamic pose, mindar mumford. helmet, relaxing on a couch, Hiroshi Yoshida, complex 3 d render, dark background, albino eyes","396"
"photo of misrori person  inspired by  Saul Steinberg, Josephine Wall, Hubert Robert, Adrian Ghenie Lord of the rings, cinematic lighting, white fabric landscape, long light gold hair, black and bronze paper, looking away, slight smile, gold on white, trending on ArtStation, Phuoc Quan, featured in dezeen, colour bloom drone tech, unreal engine —ar 16:9, maison de verre, Arte Robot","397"
"portrai photo of misrori person inspired by  Antonio Roybal, Mark Seliger, Jean-Baptiste Monge by android render, intricate detail, of character, side profile, ideal human, ultra - detailed, karol cinematic, digital art, breathtaking, mike mignola, detailed illustration, slight smile, human scales, precise correct anatomy, studio ghibli","398"
"portrai photo of misrori person inspired by  Art Frahm, Yiannis Moralis, Jeffrey Catherine Jones, Sidney Nolan, Scarlett Hooft Graafland, Arthur Lismer Arte Cyberpunk, intricate line drawings, centered in frame, radiant eyes, Armageddon, Noah Bradley, artstation trending, temple in ruines, sharp focus, path tracing, Errolson Hugh, hiperealistic, from octane mask","399"
"photo of misrori person  inspired by  Greg Hildebrandt, Guerrilla Girls, Liubov Sergeevna Popova, Antoni Gaudi, Vincent Van Gogh beautiful views, Matte painting, postprocessing, twisted house, ultra detailed, symmetrical eyes, mini tornado stickers, walking on the starlight, golden hour, full body illustration, Magic the gathering, peter mohrbacher, dynamic pose, ultrasharp","400"
"photo of misrori person  inspired by  Joel Sternfeld, Hendrick Avercamp, Wes Anderson, Elizabeth Gadd, David Spriggs, Andy Warhol manga style, james jean, dreamy ultra wide shot, clean environment, high ceiling, bright and colorful, large window, android jones, ar 2:3 --uplight, eating space","401"
"photo of misrori person  inspired by  Kehinde Wiley, Norman Foster, Donald Judd, Albert Eckhout, Dan Witz, Hiroshi Nagai, Johannes Vermeer, John Atkinson Grimshaw beach blonde hair, cannon cinematic, translucent skin, Rendered in Octane, night time, directions, temple in ruines, letter ""A"", Sci Fi Art, intricate wlop, key realism, Garden+factory, Herbert Bauer","402"
"photo of misrori person  inspired by  Joan Tuset, Philippe Parreno, Lyonel Feininger, David Wiesner by andrei riabovitchev, of character, indonesian villagers, convoluted spaces, eating space, dynamic pose, symmetrical face, unreal engine --ar 9:16, intricate details, fashion show, translucent skin, breathtaking, beautiful painting","403"
"portrai photo of misrori person inspired by  Bart Sears, Ossip Zadkine, Barbara Takenaga hyperdetailed, frostbite 3 engine, android jones, Stanley Artgerm Lau, 3 5 mm film photography, high contrast, wood pallets, Sci Fi Art, relaxing on a couch, darriel diano style, ultra wide angle, rendered in Enscape","404"
"portrai photo of misrori person inspired by  Carl Holsoe, Louis Icart, Olafur Eliasson, Armand Point, Alice Neel, Ernie Barnes, Luca Boni foam bubble translucent, hyper render, black and bronze paper, beautiful views, Sou Fujimoto, style by eddie mendoza, male druid, eating space, large window, ancient scroll diagram, trending in artstation, Craig Mullins, 8k --ar 3:1, fire and smoke, photograph","405"
"portrai photo of misrori person inspired by  Ambrosius Benson, James Ensor, Aron Demetz, Ben Aronson, Akseli Gallen-Kallela, Amy Judd forest druid, and CloverWorks, artstation hq, cyberpunk setting, ultra details, forest kodak skeleton, futuristic, intricate giygas render, jon foster, raphael lacoste, black scarf","406"
"portrai photo of misrori person inspired by  Hal Foster, Glen Orbik, Simon Birch, Maria Sibylla Merian, George Inness radiant eyes, postprocessing, natural light, shafts of lighting, symmetrical, serene landscape, high resolution, by james mccarthy, shot in the photo studio, from octane mask, full character, high detail","407"
"photo of misrori person  inspired by  Stephan Martiniere, Tintoretto, Jaume Plensa, Adrian Tomine, Alfred Cheney Johnston, Barclay Shaw, Bart Sears photo - realistic, ancient scroll diagram, hyperdetailed, Dan Mumford, night time, mouth closed, human scales, Many red rose","408"
"portrai photo of misrori person inspired by  Leiji Matsumoto, Algernon Blackwood, Thomas Gainsborough, Tibor Nagy, Flora Borsi kodak close, black scarf, curated collection, moleksandra shchaslyva, generative design, highly station, Stanley Artgerm Lau, Many red rose","409"
"photo of misrori person  inspired by  Paul Wonner, Alexander Archipenko, Jean Jullien, Tom Thomson, Aquirax Uno, Simon Birch, Arthur Garfield Dove 8k --ar 3:1, slight smile, wooden floor, art station, oilpainting, unreal engine 5, realistic eyes, multiple eyes, high resolution, masterpiece","410"
"photo of misrori person  inspired by  Joaquín Sorolla, Apollinary Vasnetsov, Auguste Herbin, Hal Foster, Jaume Plensa, Leiji Matsumoto broken mask, bright and colorful, national geographic, baroque art jewelry, hyper-realistic, warm led lighting, the providence, with aqua water","411"
"portrai photo of misrori person inspired by  Yuumei, Larry Elmore, Alan Davis albedo marlboro, of very up, craig mullins, mid century modern, typography annotations, crepuscular ray, mucosae membrane, high resolution, reptile concept detail, Noah Bradley","412"
"portrai photo of misrori person inspired by  Alphonse Mucha, Margaret Macdonald Mackintosh, Santiago Calatrava, Ary Scheffer, Peter Kemp, Sheilah Beckett, Shotaro Ishinomori masterpiece, broken mask, Tall factory, annie leibovitz, hyper realism, fatty tissue, the coherent detailed, Arte Robot, mini tornado stickers, photo-realistic, streaks of light, forest druid","413"
"photo of misrori person  inspired by  Lisa Keene, Carrie Mae Weems, Hans Baluschek, Thomas Allom, Leonetto Cappiello in full frame, clothing concept, measurements, 68 year old man, colorful highlights, tribal panther make up, 3 d render beeple, Greg Rutkowski, earth architecture, 50mm portrait, cottagecore!!, of character, astonishing","414"
"photo of misrori person  inspired by  Chesley Bonestell, Sally Mann, Ernest Crichlow, Naoki Urasawa, Roger Dean, Lynd Ward, Georg Jensen, Constant Permeke soft colors, ambient occlusion, vibrant high contrast, Character design, ingredients, Junji Murakami, studio quality, hyperealistic, colorful highlights, Matte painting","415"
"portrai photo of misrori person inspired by  Alex Hirsch, Milton Avery, Odilon Redon, Tom Hammick, Maximilien Luce, Henry Fuseli aurora borialis, glowing eyes, Phuoc Quan, in full frame, craig mullins, fantasy character, 4 fantasy artwork, glitch android, tarot card, high poly model","416"
"photo of misrori person  inspired by  Bernardo Bellotto, Wolfgang Tillmans, Richard Scarry, Lucy Madox Brown, Jack Butler Yeats, Antonio Roybal, Jean Giraud, Edward Steichen james jean, craig mullins, of very up, intricate complexity, 3d Character, sharp Artem Demura, d & d concept art, anatomically correct, vibrant colors, cozy living room","417"
"photo of misrori person  inspired by  Filippino Lippi, Andrew Macara, Leonardo Da Vinci, Jeremy Mann, Aron Wiesenfeld kitchen and living room, ancient scroll diagram, Nausicaa Ghibli, by james gurney, eating space, unreal engine 5, artstation, high quality, background, person in foreground, 4K symmetrical portrait, character design, seamless pattern, kannon glitchcore, convoluted spaces","418"
"photo of misrori person  inspired by  Art Spiegelman, Barclay Shaw, Albert Dubois-Pillet Game of Thrones, swirling scarlet cloth, corona render, John J. Park, crepuscular ray, defined face, forest druid, natural soft rim light, au naturel, annie leibovitz, long light gold hair, radiant light","419"
"portrai photo of misrori person inspired by  Tom Hammick, Aminollah Rezaei, Inio Asano, Alexandre-Évariste Fragonard, Alice Bailly, Peter Zumthor black fishnet wear, portait image, letter ""A"", tree house in the forest, photorealistic, ultra-detailed, ultra details, red lightning, hyperdetailed, Character Design, insanely detailed, windblown hair, Arte Cyberpunk, werable tech","420"
"photo of misrori person  inspired by  Thomas Rowlandson, Frederic Church, Patrick Caulfield, Andrew Wyeth, Brett Whiteley, Grayson Perry, Georges de La Tour, Richard Dadd forest druid, Tom Bagshaw, scientific, futuristic, corona render, curated collection, realistic skin texture, DeviantArt, Fantasy art, the library of gems, tarot card, fashion show","421"
"photo of misrori person  inspired by  Victor Brauner, Leonora Carrington, Mark Lovett, Brett Weston, Ivan Bilibin, Leon Kossoff, Anders Zorn, Marsden Hartley dramatic lighting, intricate wlop, rim lighting, shadows realism, 3d Character, thoughtful, reptile concept detail, indoor potted tree, dramatic masterpiece, Blender and Photoshop, shot in the photo studio","422"
"photo of misrori person  inspired by  Zack Snyder, Ilya Repin, Wayne Barlowe fantasy character, intricate details, accents providence, trending in artstation, dramatic angle, mini tornado stickers, pen and ink, artstation hq, temple in ruines, highly saturated colors, person in foreground","423"
"photo of misrori person  inspired by  Simone Martini, Marianne von Werefkin, Artur Bordalo, Ralph Horsley, Walter Langley art station, photo - realistic, typography annotations, key realism, with rays of sunshine, artstation —ar 16:9, Lord of the rings, measurements, pestilence, tribal panther make up, intricate giygas render, ultra high detail","424"
"photo of misrori person  inspired by  Nele Zirnite, Leiji Matsumoto, Albert Watson, Ambrosius Bosschaert, Susan Luo, Richard Scarry full body illustration, marling artstation, octane blood 8 realism, volumetric lighting, mid century modern, ultra-detailed, detailed illustration, the providence, intricate wlop, atmospheric, generative design, Herbert Bauer, very inspirational, mucosae membrane","425"
"portrai photo of misrori person inspired by  Arnold Bocklin, Augustus Edwin Mulready, Kay Nielsen breathtaking, in the style of artgerm, au naturel, clothing design, graphic design, swirling scarlet cloth, beautiful art landscape, radiant eyes, bold shūji, style by eddie mendoza","426"
"photo of misrori person  inspired by  Arthur Garfield Dove, Juliana Huxtable, Edward Atkinson Hornel, Max Dupain, Georgia O’Keeffe, Andreas Franke shadows realism, wood walls, attractive, 8 k high definition, rim lighting, the providence, 4 fantasy artwork, beautiful views, curated collection, digital portrait, highly station, anatomical, of character","427"
"photo of misrori person  inspired by  Francisco De Goya, Fairfield Porter, Étienne-Louis Boullée Matte painting, portrait close up, pen and ink, Rendered in Octane, rendered in unreal 5, marc simonetti, Tall factory, moleksandra shchaslyva, artstation, intricate detail, Mucha Klimt","428"
"photo of misrori person  inspired by  Alpo Jaakola, Jean Nouvel, Dave Gibbons, Ross Tran, Adam Elsheimer, Alexander Milne Calder, Syd Mead marginalia, Stanley Artgerm Lau, wood walls, by Makoto Shinkai, radiant eyes, Character design, fashion design, Phuoc Quan, pincushion lens effect., very oni spell, infographic","429"
"photo of misrori person  inspired by  Milton Caniff, Jeff Lemire, Phil Jimenez, Thomas Eakins, Chen Zhen, Ed Roth mucosae membrane, by android render, lens flares effects, hyper realism --uplight, golden ratio, james jean, golden colour, letter ""A"", Tall factory","430"
"photo of misrori person  inspired by  Konstantin Yuon, Barkley L. Hendricks, Leiji Matsumoto, Anton Semenov, Raphael, Jacques Le Moyne, Edmund Dulac Rendered in Octane, pink ribbons, Mucha Klimt, cyber punk -, intricate artwork, android jones, artstation, painterly concept art, subsurface scattering, ceremonial symbols, karol cinematic, 16K resolution, rendered in octane","431"
"photo of misrori person  inspired by  Lois van Baarle, Jean-Honoré Fragonard, David Hockney kannon glitchcore, 8k resolution, crepuscular ray, by tooth wu, wide angle, trending on Artstation, digital portrait, symmetrical face","432"
"photo of misrori person  inspired by  Matt Groening, Affandi, Remedios Varo, Patrick Heron, Max Pechstein, Maria Sibylla Merian epic composition, national geographic, Stanley Artgerm Lau, dramatic masterpiece, cinematic composition, Victo Ngai, Greg Rutkowski, ultra wide shot","433"
"portrai photo of misrori person inspired by  Heinz Edelmann, Pieter de Hooch, David Bowie, Axel Törneman, Hans Bellmer, Dorothy Lathrop, Shin Jeongho, Edward Atkinson Hornel Dan Mumford, ar 2:3 --uplight, Deviant-art, Tall factory, marc simonetti, beach blonde hair, high character, white exterior facade, generative design, mucosae membrane, digital painting, hard surface, highly station, character concept","434"
"photo of misrori person  inspired by  George Frederic Watts, Chiharu Shiota, Noriyoshi Ohrai, Arthur Hacker, Tan Zhi Hui symmetrical, forest kodak skeleton, glitch art, piercing green eyes, Arte Cyberpunk, brush effect, Stanley Artgerm Lau, iridescent wu, beach blonde hair, night time, groundbreaking","435"
"portrai photo of misrori person inspired by  Aminollah Rezaei, Jim Davis, Michael Deforge, Dorothea Tanning, Mike Deodato, Hiroshi Sugimoto, Vivian Maier, W. Heath Robinson sitting on bed, beautiful painting, ideal human, ethereal lights, by tooth wu, hyper detailed, pestilence, guages in ears, very inspirational, cottagecore!!, by james gurney, intricate wlop, rendered in vray, 4K symmetrical portrait, Mucha Klimt","436"
"photo of misrori person  inspired by  Edward Burne-Jones, Justin Gerard, Roy Lichtenstein, Shotaro Ishinomori, Zack Snyder convoluted spaces, inside karol very epcot, joanna gaines, comme de garcon, on black canvas, mindar mumford. helmet, radiant eyes, marling artstation, intricate detail, postprocessing, ethereal lights","437"
"photo of misrori person  inspired by  Anne-Louis Girodet, Brian Mashburn, Kevin Sloan, Gustave Van de Woestijne, James Jean, Anna Ancher, Thomas Dodd symmetrical eyes, marco feeling, precise correct anatomy, relaxing on a couch, rendered in Enscape, John J. Park, bold shūji, convoluted spaces, guerilla group, highly saturated colors","438"
"photo of misrori person  inspired by  Jim Mahfood, Maria Sibylla Merian, Ernst Ludwig Kirchner, Thornton Oakley, Naoki Urasawa, Robert Antoine Pinchon, Roger Dean Phuoc Quan, au naturel, cinematic lighting, scientific, high definition, glowing eyes, Caspar David Friedrich, temple in ruines, from octane mask, interior architecture, octane skeleton","439"
"portrai photo of misrori person inspired by  Max Beckmann, Ernst Fuchs, Eduardo Kobra, Bo Chen, Alberto Magnelli defined face, human scales, realistic eyes, rei kawakubo, Craig Mullins, rendered in Enscape, marling artstation, bold shūji, portait image, large window, pink ribbons, radiant light","440"
"photo of misrori person  inspired by  Haroon Mirza, John Cassaday, Dave McKean, Ivan Aivazovsky, Bernie Wrightson, Zdzisław Beksiński, Rob Liefeld, Marcin Jakubowski rendering by octane, Tall factory, magazine shoot, dreamy ultra wide shot, masterpiece, 4k real-time graphics, mike mignola, Craig Mullins","441"
"photo of misrori person  inspired by  Ilya Repin, Bill Sienkiewicz, Alice Rahon, August Macke, Horace Vernet schematics, ultra detailed, shadows realism, intricate abstract, hyper realistic, ancient scroll diagram, ultrarealistic, black fishnet wear, artstation hq","442"
"photo of misrori person  inspired by  Bert Hardy, Saul Tepper, Louis Wain, Hayv Kahraman serious eyes, Omnious intricate, digital art, intricate detail, alien monster, white fabric landscape, soft lighting, hyper - realistic, pen and ink, intricate details, Arte Robot","443"
"portrai photo of misrori person inspired by  Georges de La Tour, Randolph Caldecott, Frederic Remington Hiroshi Yoshida, of sparking 8 abstract, realistic skin texture, piercing green eyes, depth of field, being lit by fireflames, Concept Art, cinematic composition, Magic the gathering, indonesian villagers","444"
"photo of misrori person  inspired by  Alessandro Allori, Willem de Kooning, Michael Heizer, Casey Weldon very inspirational, rim lighting, wide angle, yohji yamamoto, award winning, Concept Art, attractive, high poly model, Sou Fujimoto, serene landscape, glitch art","445"
"photo of misrori person  inspired by  Francesca Woodman, Beeple, Alex Horley, Edouard Manet fog like london, sharp Artem Demura, pools of crimson, photorealistic, small smile, anatomical, manga style, Character design, Deviant-art, paint flecks, guages in ears, glitch android, art station","446"
"photo of misrori person  inspired by  Anthony Thieme, Adam Martinakis, Lynda Benglis ultra high detail, the eye of the storm, windblown hair, facing camera, typography annotations, temple in ruines, character illustration, natural lighting, unity engine, giygas dan art","447"
"photo of misrori person  inspired by  Greg Hildebrandt, August Sander, Roberto Ferri, Tsutomu Nihei, Brian K. Vaughan complex 3 d render, bold shūji, global illumination, wide angle, studio quality, on black canvas, high poly model, masterpiece, 4 k resolution, high definition, hard surface, zdzisław art, full body illustration, pincushion lens effect., small smile","448"
"photo of misrori person  inspired by  Giorgio De Chirico, Clarence Holbrook Carter, Artur Bordalo futurescape, hyper realistic, cyber punk -, beautiful art landscape, femme fatale, golden hour, intricate complexity, epic composition, blue on red, national geographic, hamburger meat, with rays of sunshine, hyper render, side profile","449"
"photo of misrori person  inspired by  Philippe Parreno, Pierre-Auguste Renoir, Charles Camoin, Man Ray, Genndy Tartakovsky, Chris Foss rim lightingDeviant-art, d & d wallpaper, background, excellent composition, elena of avalor, cyberpunk setting, ctane render, high coherence, femme fatale, hyperealistic","450"
"portrai photo of misrori person inspired by  Art Fitzpatrick, Thornton Oakley, Julien Delval pink ribbons, intricate giygas render, hyperpigmentation, by MC Escher, unreal engine --ar 16:9, unreal --hd --ar 9:16, mini tornado stickers, Sharandula, Hiroshi Yoshida, ultra wide shot","451"
"photo of misrori person  inspired by  Chantal Joffe, Anni Albers, Josef Albers, Jake Parker, William S. Burroughs, Naoki Urasawa, Anton Otto Fischer wood walls, beautiful painting, highly saturated colors, 68 year old man, smooth landscape, studio quality, au naturel, pools of crimson, unreal engine 5, slight smile","452"
"photo of misrori person  inspired by  Martin Kippenberger, Aaron Douglas, Richard Lindner, David Inshaw, Chris Mars, Kazimir Malevich, Anthony van Dyck, Carl Barks gurren lagann, anatomically correct, streaks of light, wood walls, --stylize 5000 --ar 1:2, ultra-detailed, glitchcore, indonesian villagers, style by eddie mendoza, Concept Art, photoshopped, mini tornado stickers, multiple eyes","453"
"portrai photo of misrori person inspired by  Hugh Ferriss, Michael Hutter, Etel Adnan, Titian, Angus McKie by andrei riabovitchev, hq artwork, intricate details, cottagecore!!, au naturel, femme fatale, raphael lacoste, hiperealistic, ultra wide angle, warm led lighting, photorealistic","454"
"portrai photo of misrori person inspired by  Thomas Moran, Stuart Immonen, Raymond Leech, Sam Kieth, Titian photo-realistic, heteromorphic, lens flares effects, darriel diano style, hyperdetailed, 3 d render beeple, 3d printed canopy, shot in the photo studio","455"
"photo of misrori person  inspired by  Arthur Streeton, Isaac Levitan, Simeon Solomon, Loish, Yasuo Kuniyoshi, Guido Borelli Da Caluso, Ed Freeman, Hale Woodruff beautiful views, masterpiece, wizard robot, 3d printed canopy, award winning photo, character design, marginalia, glass mezzanine level, yohji yamamoto","456"
"portrai photo of misrori person inspired by  Paolo Veronese, Giacomo Balla, James Jean, Milo Manara, Aquirax Uno very inspirational, fashion study, ultra wide shot, albino eyes, ultra - detailed, indoor potted tree, elena of avalor, cinematic atmosphere, pestilence, facing camera, wooden floor, brush effect, James Paick, realistic, baroque art jewelry","457"
"photo of misrori person  inspired by  Gareth Pugh, Conor Harrington, James Thomas Watts, Edward John Poynter, W.W. Denslow black fishnet wear, key portrait realism, reptile concept detail, glowing eyes, full body shot, accents providence, unreal engine --ar 9:16, A few roses, natural light, Nausicaa Ghibli, intricate wlop, earth architecture, character design, intricate giygas render","458"
"photo of misrori person  inspired by  Frank Lloyd Wright, Hale Woodruff, Nick Sharratt typography annotations, rendered in vray, mini tornado stickers, beautiful views, eating space, glamorous pose, Krzysztof Maziarz, concrete table, looking away, natural lighting, glass mezzanine level, Magic the gathering, Matte painting, breathtaking, 3 d render beeple","459"
"photo of misrori person  inspired by  Tomasz Alen Kopera, Constant Permeke, August Sander, Marjane Satrapi, Leonora Carrington, Quint Buchholz, Norman Rockwell, Tex Avery golden ratio, rendered in unreal 5, oilpainting, photoshopped, ultra wide angle, natural lighting, Sou Fujimoto, glowing ruins, ar 2:3 --uplight, rei kawakubo, symmetrical eyes, oni compound artwork, anthony jones","460"
"portrai photo of misrori person inspired by  Hilma AF Klint, Sacha Goldberger, Audrey Kawasaki, Robert Childress wizard greg overlord, ctane render, obi wan kenobi, Junji Murakami, darriel diano style, full character, d & d concept art, Noah Bradley","461"
"photo of misrori person  inspired by  El Greco, Harry Clarke, Jimmy Ernst, Kobayashi Kiyochika, Donald Judd, Camille Pissarro, Meryl McMaster defined face, artstation trending, tall building, wooden floor, movie concept art, made in Maya, unreal engine --ar 16:9, wizard robot, elena of avalor, guerilla group, rendered in octane, of sparking 8 abstract, intricate complexity, ultra high detail","462"
"portrai photo of misrori person inspired by  Gerhard Munthe, Wes Anderson, Kilian Eng, Maginel Wright Enright Barney, Boris Groh, Alexandre Jacovleff throne and altar, symmetrical eyes, ultra realistic, photograph, kannon glitchcore, intricate giygas render, marco feeling, with aqua water, Many red rose, oversharpened, insanely detailed, tree house in the forest","463"
"photo of misrori person  inspired by  Jean Fouquet, Anne Sudworth, Alberto Sughi, Barnett Newman, Carmen Saldana, Romero Britto, Mark Ryden Fashion photo shoot, trending in artstation, Concept Art, wojtek fus, foam bubble translucent, Game of Thrones, swirling scarlet cloth, colour bloom drone tech","464"
"portrai photo of misrori person inspired by  Andre Norton, George Luks, Georgia O’Keeffe, Sandro Botticelli, Casey Weldon, Anne-Louis Girodet scientific, James Paick, ancient indonesia, high ceiling, studio ghibli, brush effect, moleksandra shchaslyva, by tooth wu, anthony jones, twisted house, turbulent sea, Caspar David Friedrich, volumetric light","465"
"portrai photo of misrori person inspired by  Daniel Ridgway Knight, Tom Thomson, John James Audubon, Ross Tran award winning photo, raphael lacoste, space mumford. gems, modern art, throne and altar, gold on white, glitchcore, Many red rose, photorealism, lots of windows, tomasz alen kopera, high poly model, magazine shoot, greg beeple","466"
"photo of misrori person  inspired by  Antanas Sutkus, Constantin Brancusi, William Henry Hunt, Marianne von Werefkin, Jorge Jacinto, Alex Horley, Jean-François Millet, Charline von Heyl futuristic, studio quality, frostbite 3 engine, intricate giygas render, serene landscape, outstanding, au naturel, five fingers, background, intricate line drawings, letter ""A"", highly detailed, warm led lighting","467"
"photo of misrori person  inspired by  Henri Rousseau, Rene Magritte, Grayson Perry, Gregory Crewdson, Henri-Edmond Cross, Aubrey Beardsley, George French Angas and CloverWorks, splashes of red, gurren lagann, ingredients, Junji Murakami, by Makoto Shinkai, golden hour, generative design, illustration, broken mask, letter ""A"", warm colors","468"
"photo of misrori person  inspired by  Matt Bors, Kieron Gillen, George Cruikshank, Andy Goldsworthy, Arthur Sarnoff blue on red, anatomical, extremely high detail, artstation, glitchcore, being lit by fireflames, facing camera, Junji Murakami","469"
"photo of misrori person  inspired by  Giovanni Battista Bracelli, Arthur Radebaugh, Abram Efimovich Arkhipov fog like london, radiant eyes, by tooth wu, by andrei riabovitchev, Lord of the rings, wizard greg overlord, insane detail, octane blood 8 realism, foam bubble translucent, featured in dezeen","470"
"photo of misrori person  inspired by  Adrian Tomine, Lyonel Feininger, Roz Chast, Dorothea Tanning, Bojan Jevtic, Peter Howson, Daniel Buren tooth robot, letter ""A"", ultrarealistic, technological rings, anatomically correct, intricate complexity, hardware parts, unreal engine --ar 16:9, overdetailed art","471"
"photo of misrori person  inspired by  Michael Parkes, Jeremy Mann, Thomas Benjamin Kennington, André Lhote, Jacek Yerka ideal human, ar 2:3 --uplight, highly saturated colors, trending on ArtStation, in the style of artgerm, interior design, 8 k post - production, Kentaro Miura, artstation","472"
